Total Hour, Hour,SW_in,LW_down,Ta,um,q,p,ra,e,esat(T),D,Tk,gR,gD,gT,gSM,SMlast,gs,rs,Lu,Rn,lambda,delta,psyc,Cinterim,Cactual,Dcanopy,C/S,lambda*EI (C=Cactual),Cfinal,lambda*ET,lambda*Etotal,H,Tsurface,SMnew
167.5,23.5,0.0,265.1763211696713,9.445276909412355,2.7270075589879137,0.0023612299802171625,0,21.89875935404501,0.3841743954951396,1.1830556616742605,0.7988812661791209,282.59527690941235,0.0001,0.766869465554597,1.5202361545293825,0.9816550215888635,40.0,0.0017166535429653674,582.5287252036823,,,,,,,,,,,,,,,,
168.5,0.5,0.0,265.0182426963117,9.283225826389051,2.6141560622808213,0.0021848717805750878,0,22.84411522043358,0.35548074629292425,1.170212653014018,0.8147319067210937,282.43322582638905,0.0001,0.7624892781533826,1.5283387086805476,0.9816550215888635,40.0,0.0017159455607225055,582.7690708200242,,,,,,,,,,,,,,,,
169.5,1.5,0.0,265.41249125274925,9.421261690540097,2.5128378209224325,0.002255379823192475,0,23.76519558632568,0.3669524728409622,1.1811445970667263,0.814192124225764,282.5712616905401,0.0001,0.7626382853505644,1.521436915472995,0.9816550215888635,40.0,0.001708530376833542,585.2983438628247,,,,,,,,,,,,,,,,
170.5,2.5,0.0,262.15902862271713,8.871483594653563,2.4503453522201752,0.002488785774915338,0,24.371292086166342,0.40492784633670775,1.1381310011680204,0.7332031548313126,282.02148359465355,0.0001,0.7851207819256243,1.5489258202673226,0.9816550215888635,40.0,0.0017906769535616257,558.4480204600932,,,,,,,,,,,,,,,,
171.5,3.5,0.0,265.12692027462265,9.277005708358827,2.399829289581308,0.0021452292557896063,0,24.884304292059408,0.3490308692699488,1.169722144724536,0.8206912754545872,282.4270057083588,0.0001,0.7608449276579801,1.5286497145820592,0.9816550215888635,40.0,0.0017125934582866782,583.909739443023,,,,,,,,,,,,,,,,
172.5,4.5,0.0,264.1442251829114,9.277923536095898,2.3152011591233674,0.002445616862782388,0,25.793906527564886,0.39790422269063935,1.1697945117353652,0.7718902890447259,282.4279235360959,0.0001,0.7743501590113786,1.5286038231952062,0.9816550215888635,40.0,0.0017429401924876544,573.743152123152,,,,,,,,,,,,,,,,
173.5,5.5,63.12128029088517,266.4275768639908,9.678636462649171,2.348242479903792,0.002305942484037923,0,25.43096924700242,0.3751790665347875,1.201767857819903,0.8265887912851154,282.8286364626492,0.2878730913186656,0.7592189726431552,1.5085681768675416,0.9816550215888635,40.0,4.854932739806959,0.20597607703207066,,,,,,,,,,,,,,,,
174.5,6.5,228.32820520340843,263.0311673075299,9.101830642887384,2.3467808820811524,0.002547451190957653,0,25.446807900522582,0.4144727661172259,1.1559821896244329,0.741509423507207,282.25183064288734,0.6396820076650648,0.7828034952611372,1.537408467855633,0.9816550215888635,40.0,11.335907984037878,0.08821525381187839,,,,,,,,,,,,,,,,
175.5,7.5,391.6241988630315,274.58528215675926,11.568286560273888,2.4852967926026217,0.0024123683233824396,0,24.028551627590847,0.3924946532577217,1.3631327699503852,0.9706381166926635,284.71828656027384,0.7943370800903242,0.7199147268933093,1.4140856719863082,0.9816550215888635,40.0,11.907258097851543,0.08398239055391203,,,,,,,,,,,,,,,,
176.5,8.5,464.0176433621988,276.6824419090793,12.144550085260475,2.601517997891655,0.002383890814124926,0,22.95509096586504,0.3878613350312581,1.4159885848738718,1.0281272498426137,285.2945500852604,0.8385638207069623,0.7044488014938274,1.3852724957369786,0.9816550215888635,40.0,12.04955251464729,0.08299063378365397,,,,,,,,,,,,,,,,
177.5,9.5,537.6867032443996,282.3310199579812,13.450585796950994,2.7105098294098844,0.0022646130838152308,0,22.032047861615567,0.3684547332509668,1.5424922232000309,1.1740374899490642,286.60058579695095,0.874658633611718,0.6657594071139494,1.3199707101524523,0.9816550215888635,40.0,11.318017081286456,0.08835469966319714,,,,,,,,,,,,,,,,
178.5,10.5,757.4199356003722,283.45726416532375,11.346474763625382,3.1658424649498706,0.0020658113806541986,12,18.863251394248902,0.3361095043765352,1.3432546634072597,1.0071451590307245,284.4964747636254,0.9493262976088935,0.7100789222333891,1.4251762618187314,0.9816550215888635,40.0,14.146234874347131,0.07069018780491239,,,,,,,,,,,,,,,,
179.5,11.5,650.3427946212246,291.7075316554142,13.378940472735035,3.429380401160347,0.002487003843803892,6,17.41366524131652,0.40463792442597085,1.5353039067900005,1.1306659823640297,286.52894047273503,0.9177608824134209,0.677175249124072,1.3235529763632485,0.9816550215888635,40.0,12.112173958328931,0.08256156189965802,,,,,,,,,,,,,,,,
180.5,12.5,749.9994617491836,299.5776856606436,14.831656596518155,3.3225253927617286,0.0024903418354366752,3,17.97370229917176,0.40518101888455227,1.68695117169038,1.2817701528058278,287.9816565965181,0.9473682779165994,0.6377123228564645,1.2509171701740938,0.9816550215888635,40.0,11.128134164332538,0.08986232419853106,,,,,,,,,,,,,,,,
181.5,13.5,518.6931830922159,293.2926061666214,14.39671109160182,3.431725993640045,0.0025535152486765808,0,17.401762961731926,0.41545939415766875,1.6402274344732832,1.2247680403156145,287.5467110916018,0.8660605587388667,0.6524972899220989,1.272664445419909,0.9816550215888635,40.0,10.589879929211081,0.09442977698374125,,,,,,,,,,,,,,,,
182.5,14.5,677.0931681074507,301.04274097774004,16.422775066689287,3.7099225591843474,0.0028063633128847217,0,16.096854135970823,0.4565980181092184,1.8679727216902806,1.4113747035810622,289.57277506668925,0.9263688639624676,0.604555558524876,1.1713612466655376,0.9816550215888635,40.0,9.659645122539112,0.10352347185785044,,,,,,,,,,,,,,,,
183.5,15.5,464.954531184393,294.55933943880245,15.500654304844716,3.619086159331828,0.002642614567816627,0,16.50087333150517,0.4299559393296506,1.7610967886978945,1.331140849368244,288.6506543048447,0.8390730662854186,0.6250065425002285,1.2174672847577654,0.9816550215888635,40.0,9.401384084125851,0.10636731688140373,,,,,,,,,,,,,,,,
184.5,16.5,336.27347216319015,289.83017568980813,14.683798813170817,3.587438998947156,0.0025001083189558114,0,16.64643839476131,0.40677003517416094,1.6709383676674197,1.2641683324932587,287.8337988131708,0.7524671413786304,0.6422646318092665,1.2583100593414598,0.9816550215888635,40.0,8.954459304229875,0.11167620132324725,,,,,,,,,,,,,,,,
185.5,17.5,189.23826910233493,290.2551096152234,14.960271147136009,3.7859424704412374,0.0026009615837044972,0,15.773637015667093,0.42317895863487964,1.7009892359623522,1.2778102773274727,288.11027114713596,0.5834110901954982,0.6387354278524965,1.2444864426432019,0.9816550215888635,40.0,6.828668135583527,0.1464414407238649,,,,,,,,,,,,,,,,
186.5,18.5,50.45898855213247,283.5731042077245,13.612768083358592,3.3188346979309093,0.0025896375396217493,0,17.993689871980852,0.42133652573910135,1.5588734990882656,1.1375369733491643,286.7627680833586,0.24175928607152167,0.6753619661307978,1.3118615958320703,0.9816550215888635,40.0,3.1539727278496312,0.31706044607487677,,,,,,,,,,,,,,,,
187.5,19.5,0.0,277.4413522554818,12.337231180001517,3.451600272182312,0.0026118472942798228,0,17.3015637912152,0.42495007424617054,1.4340587475171016,1.0091086732709311,285.4872311800015,0.0001,0.7095513432807659,1.3756384409999243,0.9816550215888635,40.0,0.0014372697377710983,695.7636230139992,,,,,,,,,,,,,,,,
188.5,20.5,0.0,272.18153005069865,11.17658708358902,3.032257773949333,0.0025513378073941215,0,19.69426306826112,0.41510512236058694,1.328202538575745,0.913097416215158,284.326587083589,0.0001,0.7355202841604237,1.43367064582055,0.9816550215888635,40.0,0.0015527237610931794,644.0295595759803,,,,,,,,,,,,,,,,
189.5,21.5,0.0,272.519930463812,11.112224902559548,2.988089701874479,0.002341036956424867,0,19.985371340584546,0.3808889710453321,1.3225388535401446,0.9416498824948125,284.2622249025595,0.0001,0.7277608715969399,1.4368887548720237,0.9816550215888635,40.0,0.0015397917890166977,649.4384546878214,,,,,,,,,,,,,,,,
190.5,22.5,0.0,266.95400544607605,9.852480048616632,2.7508274256401686,0.0022616670434339346,0,21.709134398731145,0.36797540963909037,1.2158763907529757,0.8479009811138853,283.00248004861663,0.0001,0.7533541841997411,1.4998759975691685,0.9816550215888635,40.0,0.0016638137593927161,601.0288076743608,,,,,,,,,,,,,,,,
191.5,23.5,0.0,268.449196949425,10.139880154451062,2.701037897131412,0.002207596215057521,0,22.10930929712631,0.3591780337038925,1.2395203710804545,0.880342337376562,283.28988015445105,0.0001,0.7444599524139703,1.4855059922774472,0.9816550215888635,40.0,0.0016284180207410334,614.0929339168923,,,,,,,,,,,,,,,,
