Total Hour,Hour,SR_down,LW_down,Ta,wind_speed,q,precip,ra,e,e_sat,VPD,gR,gD,gT,Lambda,delta,psy_const,gSM,gS,rs,LW_up,Rn,Cinterim,Cactual,Dcanopy,lambdaEi,Cfinal,lambdaEt,lambdaET,H,Ts,SMlast,SMnew
180.5,12.5,750,299.6,14.83,3.32,2.49,3,68.96614311593937,0.40512540192926044,1.6867710217009872,1.2816456197717268,0.9473684210526315,0.637744489129001,0.9375,2465986.37,0.10873742336371565,0.06683576161469944,0.98135,16.675623324653404,59.96777334983276,-376.59702694496895,500.5029730550311,4.461680466282248,2.0,2.461680466282248,441.85847128385075,1.3549475714977846,331.97391508408515,441.85847128385075,58.64450177118033,291.24600125371325,40.0,40.0
181.5,13.5,519,293.3,14.4,3.43,2.55,0,66.75440091688591,0.41488745980707387,1.6405764392484408,1.225688979441367,0.8662030598052851,0.6522574393236568,0.9262877499999997,2467001.5999999996,0.10612116113471871,0.06680825710466423,0.98135,15.407417707710572,64.90380276375285,-380.2283216913533,312.7016783086467,1.3549475714977846,1.3549475714977846,0.0,219.63066818934215,1.0344490337256032,235.66834036685032,295.6398858267039,17.061792481942803,288.48409219632606,40.0,39.86085707955506
182.5,14.5,677,301.0,16.42,3.71,2.81,0,61.716332923158696,0.4571897106109325,1.8676427463291383,1.4104530357182057,0.9263397947548461,0.6047890955878782,0.9709297500000005,2462232.38,0.11889301872757066,0.06693766133090087,0.9810886846604326,16.01001001145425,62.46092284043277,-380.3200314847686,441.96996851523136,1.0344490337256032,1.0344490337256032,0.0,225.51150279643218,0.704731409726541,319.52069639714915,379.76826137189994,62.20170714333142,292.6709727738158,39.86085707955506,39.59279379419189
183.5,15.5,465,294.6,15.5,3.62,2.64,0,63.25071689086153,0.42953054662379425,1.761022898120093,1.3314923514962989,0.8390977443609022,0.624916413850406,0.9531277500000003,2464404.5,0.11292310671892747,0.06687866264260516,0.9805748859668165,14.702379220707142,68.0162023430588,-384.14043067095525,268.5095693290448,0.704731409726541,0.704731409726541,0.0,110.824194822508,0.5428395200789492,224.656232759043,256.31927577348387,12.190293555560913,289.28882102304135,39.59279379419189,39.350299450189574
184.5,16.5,336,289.8,14.68,3.59,2.5,0,63.77927441362639,0.4067524115755627,1.6705287237498265,1.2637763121742638,0.7522388059701492,0.6423661529395439,0.9336937500000007,2466340.5199999996,0.10781861738571726,0.06682616444643177,0.9800980801675246,13.265805577872522,75.38177716610053,-386.23053809135087,162.28946190864917,0.5428395200789492,0.5428395200789492,0.0,65.56373480594557,0.44713925347448047,166.33402789709046,186.75142076480847,-24.4619588561593,286.5978503145436,39.350299450189574,39.151694181427395
185.5,17.5,189,290.3,14.96,3.79,2.6,0,60.413613494701515,0.42302250803858527,1.7009595332833891,1.277937025244804,0.5830334190231362,0.6387026710191844,0.9407077499999998,2465679.44,0.10953909611045158,0.0668440813905712,0.9796988663777918,10.295815784648605,97.12683491200691,-370.33237640338876,65.49762359661125,0.44713925347448047,0.44713925347448047,0.0,42.50146950535278,0.3850852460730682,118.13050693848882,134.2215831013227,-68.72395950471144,284.7978201852799,39.151694181427395,38.99953759373966
186.5,18.5,50,283.6,13.61,3.32,2.59,0,68.96614311593937,0.42139549839228296,1.5585926323859154,1.1371971339936324,0.24,0.6754516089736582,0.9032790000000008,2468866.79,0.10145387329942024,0.06675778451798042,0.9793876092700741,4.302325412813194,232.43244154005598,-358.8891442420364,-36.7891442420364,0.3850852460730682,0.3850852460730682,0.0,19.244901755242946,0.357023121944097,42.759227306046235,53.771155276767644,-90.56029951880404,281.76744405875155,38.99953759373966,38.93622737456584
187.5,19.5,0,277.4,12.34,3.45,2.61,0,66.36741888258514,0.4246495176848874,1.434319884119691,1.0096703664348035,0.0,0.7094004482327906,0.8597497499999998,2471865.26,0.09431692332556531,0.06667680469380359,0.9792566978081901,0.0001,1000000.0,-346.9452939316615,-69.54529393166155,0.357023121944097,0.357023121944097,0.0,13.745234005998839,0.33700469973382013,0.012336879055216557,13.755368609516385,-83.30066254117793,281.0730061524834,38.93622737456584,38.91977034703586
188.5,20.5,0,272.2,11.18,3.03,2.55,0,75.56686308413161,0.41488745980707387,1.3285034594497944,0.9136159996427206,0.0,0.735379077810945,0.812943750000001,2474604.0199999996,0.0881762788200627,0.06660301035574089,0.979222532393319,0.0001,1000000.0,-337.8561705774953,-65.65617057749529,0.33700469973382013,0.33700469973382013,0.0,10.097243735815873,0.3223154495931301,0.01052133868895805,10.105992204211995,-75.76216278170729,279.75517260822085,38.91977034703586,38.90754568752357
189.5,21.5,0,272.5,11.11,2.99,2.34,0,76.57779101836748,0.38072025723472674,1.3223434486688472,0.9416231914341204,0.0,0.72776811068801,0.8099040000000012,2474769.2899999996,0.08781689397545217,0.06659856247465316,0.9791971171151261,0.0001,1000000.0,-333.0583878643451,-60.55838786434509,0.3223154495931301,0.3223154495931301,0.0,10.439775658384544,0.30712890573142554,0.011499836983991686,10.449422207804664,-71.00781007214975,279.9159029844726,38.90754568752357,38.89479480133584
190.5,22.5,0,267.0,9.85,2.75,2.26,0,83.26094368906138,0.36770418006430866,1.215674099093126,0.8479699190288175,0.0,0.7533352415461301,0.7509990000000019,2477744.15,0.0815582480755405,0.06651860208020995,0.9791705746775381,0.0001,1000000.0,-330.3074332278496,-63.30743322784957,0.30712890573142554,0.30712890573142554,0.0,7.805451045380312,0.29578809648630267,0.00941916061788998,7.813423757751461,-71.12085698560104,278.26748218798235,38.89479480133584,38.88518573229286
191.5,23.5,0,268.4,10.14,2.7,2.21,0,84.80281301663658,0.3595691318327975,1.2395303143174685,0.879961182484671,0.0,0.7445642189481225,0.7652597500000001,2477059.46,0.08296392544415543,0.06653698864799072,0.9791505499195099,0.0001,1000000.0,-326.82632265038086,-58.42632265038088,0.29578809648630267,0.29578809648630267,0.0,7.994943682662532,0.28416875600523683,0.010298475345255118,8.003719074798244,-66.43004172517912,278.7887322473634,38.88518573229286,38.87527395569975
